source_id,hotel_name,rating_score,title,pos_text,neg_text,stay_duration,stay_date,room_type,traveler_type,hotel_stars,hotel_district,reviewer_country,stay_date_dt,month,season,is_local,pos_sentiment_score,neg_sentiment_score,text_sentiment_avg
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,Lovely hotel very clean and good quality,Reception staff need to be a bit more friendly,3,December 2024,Twin Room,Family,4,Śródmieście,United Kingdom,2024-12-01,12,Winter,0,0.8737,0.5413,0.7075
45928561e1c32ba385a5d6258e7823af,HP Park Plaza,10.0,My best stay ever👌👌👌🙏😊,Everything 👌👌👌😊,,2,December 2024,Double Room,Solo traveller,4,Śródmieście,United Kingdom,2024-12-01,12,Winter,0,0.0,0.0,0.0
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,Very warm and friendly,There was nothing. I didn't like,4,December 2024,Double Room,Couple,4,Śródmieście,United Kingdom,2024-12-01,12,Winter,0,0.6865,0.2075,0.447
66ac4f2f7d85047909f8fc132ffe4a55,HP Park Plaza,8.0,Average stay,The location was fine and also the car Parking. The room was clean and spacious.,In the Hall it looks like a bit old fashioned .,1,December 2024,Standard Plus,Solo traveller,4,Śródmieście,Albania,2024-12-01,12,Winter,0,0.5423,0.3612,0.45175
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,The location was very convenient. The view from our room was very beautiful. I am sure that in the summer would be even more better. In general everything was very good.,Would prefer a shower instead of a bath in the room. It's more convenient.,3,December 2024,Double Room,Family,4,Śródmieście,Cyprus,2024-12-01,12,Winter,0,0.9208,0.0,0.4604
511d9427e60af1b786a6a4619a42ae21,HP Park Plaza,7.0,great location,,The shower was not great. The drain was not working.,2,December 2024,Twin Room,Solo traveller,4,Śródmieście,Ireland,2024-12-01,12,Winter,0,0.0,-0.5096,-0.2548
19b88d7b10da81286a62082ef32f95f7,HP Park Plaza,8.0,Reasonable choice for your travel.,"Staff is helpfull, bar and restaurant are good and you can walk towards the city center. Room was great in terms of your needs as a guest (other hotels opt to not provide is fully stocked with basic drinks and related).","Sound seals around the doors and more soundproofing panels need to be considered. Easy to hear other guests on the hallways or opening doors etc. A lot of hotels have this issue, needs to be a first priority aside from cleanliness and good equipped beds/facilities.
I believe the parking costs can be lower,",1,October 2024,Double Room,Solo traveller,4,Śródmieście,Netherlands,2024-10-01,10,Autumn,0,0.7906,0.5574,0.6739999999999999
7a132b2c6d9f295680f5eed0d2d61e59,HP Park Plaza,8.0,Very good,"River view, great location",,2,November 2024,Double Room,Solo traveller,4,Śródmieście,Ireland,2024-11-01,11,Autumn,0,0.6249,0.0,0.31245
1136479eb397acf0d1cc51fc1d6968a5,HP Park Plaza,10.0,Perfect place to stay in Wroclaw,"Very clean, delicious and excellent food, helpful personal",,3,November 2024,Single Room Plus River View,Group,4,Śródmieście,Lithuania,2024-11-01,11,Autumn,0,0.9256,0.0,0.4628
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,7.0,Good,The hotel is good. It's quite close to the old town and everyone can walk there and see around many beautiful places. The room was clean and with everything you need.,The furniture is a little bit old. The pillows were very uncomfortable and we didn't sleep well. I can say that parking it's too expensive and it can be cheaper.,1,November 2024,Twin Room,Couple,4,Śródmieście,Belarus,2024-11-01,11,Autumn,0,0.8591,-0.5729,0.1431
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,"great location in the historic district of Wroclaw
very good breakfast
comfortable bed",,1,October 2024,Double Room,Family,4,Śródmieście,Ukraine,2024-10-01,10,Autumn,0,0.8969,0.0,0.44845
f95ec1152a078c96d0fcb631fac94fb1,HP Park Plaza,8.0,"A nice comfortable bed, quiet room","Fabulous view. Comfortable bed and was able to ask for another pillow as only one was provided- and there was a choice of type of pillow, which was great. Room was quiet.",The breakfast was average and the coffee was not very nice,1,September 2024,Double Room,Couple,4,Śródmieście,Australia,2024-09-01,9,Autumn,0,0.8957,-0.3713,0.2622
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,"The breakfast was a bit too expensive, otherwise it was great.",The price shoud've included the breakfast.,1,October 2024,Double Room Plus River View,Couple,4,Śródmieście,Qatar,2024-10-01,10,Autumn,0,0.6249,0.0,0.31245
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,7.0,Good,Location,it's needs a lot of TLC. Old hotel.,1,October 2024,Double Room,Family,4,Śródmieście,Croatia,2024-10-01,10,Autumn,0,0.0,0.0,0.0
d05f355b830e1df4b51abd9f965263be,HP Park Plaza,7.0,Convenient location but the rooms need to be updated and the beds more comfortable.,Very convenient for my business meetings. The breakfast buffet was sufficient and nice variety.,The bed mattress was very lumpy and not comfortable especially two twin beds put together. It is better with one king size comfortable mattress.,1,September 2024,Double Room,Solo traveller,4,Śródmieście,United States,2024-09-01,9,Autumn,0,0.4215,-0.362,0.02975
7a132b2c6d9f295680f5eed0d2d61e59,HP Park Plaza,8.0,Very good,"comfortable large room, very nice water dispenser in the hallway of each floor.
wifi not super powerful but decent.
generous breakfast and good position next to city center",,4,September 2024,Double Room,Family,4,Śródmieście,Netherlands,2024-09-01,9,Autumn,0,0.8676,0.0,0.4338
a407351757e023cf41a72544f6ecd4b0,HP Park Plaza,9.0,Fantastic,Can only recommend it. Good facilities and an awesome view. Had a great stay.,,1,September 2024,Double Room,Couple,4,Śródmieście,Denmark,2024-09-01,9,Autumn,0,0.9274,0.0,0.4637
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,7.0,Good,"Quiet part of town , easy access to city , tram station near hotel","Issue with leaking ceiling, I just expected some apologies but I didn't receive, rest all good",1,September 2024,Double Room,Family,4,Śródmieście,Ireland,2024-09-01,9,Autumn,0,0.4404,0.5927,0.5165500000000001
7a132b2c6d9f295680f5eed0d2d61e59,HP Park Plaza,8.0,Very good,"The hotel was conveniently located within walking distance of the square. The room was just okay, nothing special.",,2,August 2024,Twin Room,Family,4,Śródmieście,United States,2024-08-01,8,Summer,0,-0.092,0.0,-0.046
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,"The breakfast was amazing! We also loved the view from the room.The location is also very good,very close to all famous places.",,1,August 2024,Double Room Plus River View,Couple,4,Śródmieście,Czech Republic,2024-08-01,8,Summer,0,0.8398,0.0,0.4199
7a132b2c6d9f295680f5eed0d2d61e59,HP Park Plaza,8.0,Very good,"good location, good staff","no bathtub, though asked about it",4,August 2024,Twin Room,Solo traveller,4,Śródmieście,Poland,2024-08-01,8,Summer,1,0.7003,-0.296,0.20215000000000002
5ca1010384055da8dcb761009d2392aa,HP Park Plaza,9.0,High standard hotel with a wonderful location for family stay,"Location, comfortable bed, playground across the bridge, friendly and helpful staff",Music playing in the middle of the night from outside the hotel can be heard inside my hotel room,3,August 2024,Double Room,Family,4,Śródmieście,United Kingdom,2024-08-01,8,Summer,0,0.8519,0.2023,0.5271
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,7.0,Good,Very simple rooms,"Breakfast was simple, not enjoying a lot.",1,August 2024,Double Room,Family,4,Śródmieście,Lithuania,2024-08-01,8,Summer,0,0.0,-0.4168,-0.2084
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,10.0,Good,Ok,Good,1,August 2024,Double Room,Couple,4,Śródmieście,United Kingdom,2024-08-01,8,Summer,0,0.0,0.4404,0.2202
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,View,Nothing,1,August 2024,Double Room Plus River View,Couple,4,Śródmieście,Poland,2024-08-01,8,Summer,1,0.0,0.0,0.0
9119aa7b6b28f4b5e8cc40a2b9cc69ca,HP Park Plaza,8.0,As expected hotel,Nothing. It was as I would expect for what I paid for it. Room and food were fine. Breakfast was expensive,Reception were not very welcoming or polite when we arrived and hour before check-in. We had to ask about storing luggage. Only one pillow,5,August 2024,Twin Room,Group,4,Śródmieście,United Kingdom,2024-08-01,8,Summer,0,0.2023,-0.3865,-0.0921
5529b8808f73fb4c0d2ad65b9d948e27,HP Park Plaza,10.0,A great place to stay and to visit Wroclaw old town.,"The hotel is located on the bank of Odra River, close to the history old town (~750 m), right in form of beautiful park on island filled with places to sit and boat restaurants. There is a spacious ground parking as well as underground parking. The breakfast in the hotel is outstanding. I also recommend their Żurek (arguably the best version I have ever had). The stuff is very kind and helpful.",The rooms are a bit outdated. They look like from 90s or 00s. But they have all one would need.,3,August 2024,Double Room,Family,4,Śródmieście,Poland,2024-08-01,8,Summer,1,0.9734,0.1901,0.58175
7a132b2c6d9f295680f5eed0d2d61e59,HP Park Plaza,8.0,Very good,confortable and nice hotel. nice staff.,the parking is freaking exensive and just on the street I think is free parking...,1,August 2024,Twin Room,Group,4,Śródmieście,Sweden,2024-08-01,8,Summer,0,0.6808,0.128,0.4044
e6e96ff7f62217aced79555d20c9e4cb,HP Park Plaza,7.0,"""Fake"" modern. You get what you pay for",Spacious. Nice river view. Ok gym,"Old decoration, needs refurbishing. Breakfast was poor",1,July 2024,Twin Room,Solo traveller,4,Śródmieście,Italy,2024-07-01,7,Summer,0,0.6124,-0.4767,0.06785000000000002
7a132b2c6d9f295680f5eed0d2d61e59,HP Park Plaza,8.0,Very good,"Good location, spacious room, well equipped, clean",,1,July 2024,Double Room Plus River View,Couple,4,Śródmieście,Germany,2024-07-01,7,Summer,0,0.7717,0.0,0.38585
dc63d2e0d8caa8cc8bb6fd6ee5eb6623,HP Park Plaza,9.0,July weekend,"Excellent breakfast, good location by walking through the islands to the city center or by tram from front of the hotel. Special mention to good air condition.",-,2,July 2024,Twin Room,Couple,4,Śródmieście,Finland,2024-07-01,7,Summer,0,0.9042,0.0,0.4521
2a7ece5787906be26310f1fb8f6943f7,HP Park Plaza,8.0,Recommendable,A very big variation and well prepared breakfast. Room was very clean and bed was good. Walking distance to Wroclaw old town. Small cosy floating river pubs 3 minutes walk from hotel ( no noise) where you can sit and watch the sunset.,,2,July 2024,Single Room Plus River View,Solo traveller,4,Śródmieście,Denmark,2024-07-01,7,Summer,0,0.7713,0.0,0.38565
bd28f3607a4a3b7849b5890ee1482426,HP Park Plaza,8.0,Comfortable stay near old town,Location and the view,"Nothing.
Little minus was that we there 3 persons including 6 year old but the wasnt third pillow and blanket.",2,July 2024,Double Room,Family,4,Śródmieście,Latvia,2024-07-01,7,Summer,0,0.0,0.0,0.0
3b099dbf7d0069421358855c849bab23,HP Park Plaza,9.0,"We chose to exclude breakfast so that gave us a chance to explore what was available out in the streets, good decision,",Restaurant was affordable and had a decent menu and all selections were delicious,,2,July 2024,Double Room,Couple,4,Śródmieście,Australia,2024-07-01,7,Summer,0,0.5719,0.0,0.28595
81107b5b57e73ce9c4db087642d38723,HP Park Plaza,10.0,"Clean, good location and helpful staff, very fair price","Clean, good location and very friendly and helpful staff, very good for the price. Would stay again",Nothing bad to say,1,July 2024,Double Room Plus River View,Couple,4,Śródmieście,United Kingdom,2024-07-01,7,Summer,0,0.9332,0.431,0.6821
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,7.0,Good,Design hotel in good location.,"Some confusions with an accommodation with a child,but it was solved finally. Expensive parking,a little bit soft mattresses.",1,July 2024,Twin Room,Family,4,Śródmieście,Czech Republic,2024-07-01,7,Summer,0,0.4404,0.0516,0.246
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,"Good location, spacious parking, big room and comfortable bed",,1,June 2024,Double Room,Couple,4,Śródmieście,Estonia,2024-06-01,6,Summer,0,0.7351,0.0,0.36755
7a132b2c6d9f295680f5eed0d2d61e59,HP Park Plaza,8.0,Very good,Location is great. Staff polite.,Breakfast is a joke - considering price.,1,June 2024,Double Room,Family,4,Śródmieście,Switzerland,2024-06-01,6,Summer,0,0.6249,0.296,0.46045
9904e9bb5cda2c8790043c3a04261ae3,HP Park Plaza,8.0,Great Value For Money,"Clean and quite,
yet very central.
Great carpark",nothing,1,June 2024,Twin Room,Group,4,Śródmieście,United Kingdom,2024-06-01,6,Summer,0,0.7951,0.0,0.39755
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,Clean bed and bathroom,,1,June 2024,Single Room,Family,4,Śródmieście,Lithuania,2024-06-01,6,Summer,0,0.4019,0.0,0.20095
cb64b6b4b9d2113556844d9d246d2cd0,HP Park Plaza,10.0,Highly recommend this hotel,"I like the location. Walking distance to the islands and cathedral and even old town square. City transportation was also close by.
The hotel was very nice, modern and comfortable.
Staff were very friedly and courteous. It was a quick stop over before flying out the next morning but I do recommend it and will stay again when back in Wroclaw.","The bed was very comfortable, too soft for my back.",1,June 2024,Twin Room,Solo traveller,4,Śródmieście,Canada,2024-06-01,6,Summer,0,0.835,0.5563,0.69565
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,Location and facilities,,1,May 2024,Standard Plus,Group,4,Śródmieście,United Kingdom,2024-05-01,5,Spring,0,0.0,0.0,0.0
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,7.0,Good,"Location is amazing. Parking was also good, but charged additionally","Rooms are outdated, require renovation.",3,May 2024,Twin Room,Solo traveller,4,Śródmieście,Poland,2024-05-01,5,Spring,1,0.2846,0.0,0.1423
ba75d09fe3f50cdd30019d0383e832b6,HP Park Plaza,7.0,Good location,"The room was a good size and beds were comfortable. We opted not to stay right in the centre because the reviews for pretty much all of the hotels there said that it was noisy at night, so this location was a good compromise - close enough to walk to all of the main attractions, but quieter. (We were on the street side so there was a bit of rumbling from the trams, but not a peep coming through the walls or door, so overall really good sound-proofing.) The terrace and restaurant have lovely views. Bottled water was provided each day and tea/coffee replenished, which was nice. Wroclaw is a fantastic city, so I will definitely be back! Don't miss the botanic gardens - absolutely gorgeous. :-)","There was a really bad smell - like a sewer - in the hallways and lobby on all three days that we were there. They should install better drapes, because it was bright enough to perform surgery in the room from 5 a.m. onwards (my bad - one should always travel with a sleep mask!). It would have been nice to have more toiletries in the bathroom, like conditioner and lotion, instead of just soap and shower gel. Overall, it felt more like a 3-star hotel rather than 4-stars, but given the price that we paid, it was satisfactory.",3,April 2024,Twin Room,Group,4,Śródmieście,United Kingdom,2024-04-01,4,Spring,0,0.9915,0.8044,0.89795
9dfc73b786dd0de4e37b48419fad09e1,HP Park Plaza,8.0,Stay in heart of Wroclaw,Location,Dust,1,March 2024,Double Room,Couple,4,Śródmieście,Poland,2024-03-01,3,Spring,1,0.0,0.0,0.0
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,"View , led lights in the window , spacious bathroom",,1,February 2024,Double Room,Couple,4,Śródmieście,Poland,2024-02-01,2,Winter,1,0.0,0.0,0.0
f8c7c3bcc137146d6c701397210e902b,HP Park Plaza,9.0,would gladly stay there again,comfortable quiet spotless. excellent staff,a little bit away from center,3,February 2024,Double Room,Couple,4,Śródmieście,Ireland,2024-02-01,2,Winter,0,0.7906,0.0,0.3953
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,Great location. Comfortable and cozy. Excellent internet.,,1,March 2024,Double Room,Couple,4,Śródmieście,Poland,2024-03-01,3,Spring,1,0.9022,0.0,0.4511
21bd8a33be9f5432ce044f90993051d5,HP Park Plaza,10.0,"Good location, good breakfasts, friendly personal.","The hotel is very good located, the Old market is in 5-7 min walk. It’s clean, in a good conditions. We had a wonderful view to the river and the city.",There is nothing to add,2,March 2024,Double Room Plus River View,Couple,4,Śródmieście,Ukraine,2024-03-01,3,Spring,0,0.915,0.0,0.4575
c0916be39549f8c22e5cb83f7a2dc4fe,HP Park Plaza,9.0,Would stay again,"Great views
Great location
Easy to connect to public transport
Good value for money",,3,February 2024,Double Room,Couple,4,Śródmieście,United Kingdom,2024-02-01,2,Winter,0,0.9468,0.0,0.4734
aba75026572ed1f80286c558adf2cfa0,HP Park Plaza,8.0,Great location for town with lovely views over the park and lake.,"Breakfast wasn't replenished enough....but it wasn't very busy so that may have been why. The staff wasnt the most approachable didnt look very happy. There was one lady on the front desk who was nice though.
They gave us a bottle of wine for our anniversary which was nice.",The bed was too soft.....it gave me a bad backache. The whole thing dipped in the middle....it felt like it was an older room from the photos we saw online so i guess the bed was older too.,3,January 2024,Double Room,Couple,4,Śródmieście,United Kingdom,2024-01-01,1,Winter,0,0.3368,-0.25,0.043399999999999994
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,"The room, lobby & parking",Pay to park,1,February 2024,Twin Room,Family,4,Śródmieście,United Kingdom,2024-02-01,2,Winter,0,0.0258,-0.1027,-0.03845
fe9944a6a1bf68c9f6e9c85282a6f85c,HP Park Plaza,8.0,"Good location, nice confortable room. Friendly restaurant staff","Breakfast was OK. Location was very good, you could walk to almost all the attractions within 1 - 2km. Room was nice and have a nice view as well.",Cleaning staff lied about not finding a missplaced item.,3,December 2023,Double Room Plus River View,Couple,4,Śródmieście,Romania,2023-12-01,12,Winter,0,0.9367,-0.3818,0.27745
b16550d7f5357d4a43c43e520ce665b4,HP Park Plaza,8.0,It was good,"I did like the view and the location of the hotel , the staff were friendly.","I couldn’t pay in euro, I was forced to go do the exchange of the currency in the night to be able to do the check in !",4,February 2024,Double Room,Couple,4,Śródmieście,Morocco,2024-02-01,2,Winter,0,0.6908,-0.5707,0.06004999999999999
42e72dabeaff4b85d38cbc132f027d7f,HP Park Plaza,7.0,"The mattress was awesome, and the pillow also. Hotel is like regular 3 stars hotel.",Place,Animal at the same floor. Barking dog alone in the room. Should be one floor just for people with animals.,1,January 2024,Double Room,Couple,4,Śródmieście,Netherlands,2024-01-01,1,Winter,0,0.0,-0.25,-0.125
ac0e461614a07377bf105d6a208a24ce,HP Park Plaza,10.0,Great place to stay in Wroclaw,"The hotel is on a great place, almost all of the attractions are on a 10-15 mins away, you can walk to them. The hotel was clean, with a great view to the cathedral. I totally recommend it.",,2,February 2024,Double Room,Couple,4,Śródmieście,Bulgaria,2024-02-01,2,Winter,0,0.9476,0.0,0.4738
8feaf20b0383b5bccfb57da6af4fde10,HP Park Plaza,9.0,Perfect location. could refresh some rooms,Cleanliness of bed linen and towels.,"Room was kind of “beaten”, old. For around 70 eur per night per person i would expect better room. But it was clean except of some strange marks on walls and ceiling",5,February 2024,Single Room,Solo traveller,4,Śródmieście,Latvia,2024-02-01,2,Winter,0,0.0,0.5106,0.2553
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,"The view was beautiful.
The breakfast was superb.
Couldn't ask for more.",,2,January 2024,Double Room,Couple,4,Śródmieście,United Kingdom,2024-01-01,1,Winter,0,0.8402,0.0,0.4201
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,Very good location very close to the centre and exceptionally quiet atmosphere with super friendly staff,Nothing to complain about,2,January 2024,Standard Plus,Solo traveller,4,Śródmieście,United Kingdom,2024-01-01,1,Winter,0,0.8832,0.2755,0.57935
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,"Location, value for money",,2,January 2024,Double Room,Family,4,Śródmieście,United Kingdom,2024-01-01,1,Winter,0,0.34,0.0,0.17
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,The great location,Windows cannot be opened.,2,December 2023,Twin Room,Family,4,Śródmieście,Bulgaria,2023-12-01,12,Winter,0,0.6249,0.0,0.31245
7a132b2c6d9f295680f5eed0d2d61e59,HP Park Plaza,8.0,Very good,Room was clean had everything we needed. Could have done with a bin in the room itself . Otherwise very satisfied. Great breakfast spread,,2,November 2023,Double Room,Couple,4,Śródmieście,Ireland,2023-11-01,11,Autumn,0,0.8799,0.0,0.43995
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,"Location, room size, breafast....",Windows in room cannot be opened. Fully depending on centralized ventilation and climatization.,1,October 2023,Twin Room,Solo traveller,4,Śródmieście,Serbia,2023-10-01,10,Autumn,0,0.0,0.0,0.0
60bc6b877427a26ead738f6baed776b9,HP Park Plaza,10.0,Good place for Romantic stay.,"The location and other important things for the tourist.
The breakfasts were quite good.
Friendly staff. The place ready to take challenged",The rooms heating was not quite right. The cold was there. The problem was whole stay.,1,October 2023,Superior Double Room,Couple,4,Śródmieście,United Kingdom,2023-10-01,10,Autumn,0,0.8615,-0.4019,0.22980000000000003
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,"Value of money, near to center",No safe in single room,2,October 2023,Single Room - Disability Access,Solo traveller,4,Śródmieście,Gambia,2023-10-01,10,Autumn,0,0.34,0.1779,0.25895
a861b5c7514cf232a1553cd3419f0469,HP Park Plaza,7.0,Normal,Landscape near river,Breakfast a little poor comparing with other hotels in Wrocław 4* / parking payment,1,October 2023,Studio Plus,Couple,4,Śródmieście,Portugal,2023-10-01,10,Autumn,0,0.0,-0.4228,-0.2114
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,7.0,Good,Room was clean and comfortable,Check in was too long - not enough staff to make it smooth and quick,1,September 2023,Standard Plus,Group,4,Śródmieście,Poland,2023-09-01,9,Autumn,1,0.7184,0.0,0.3592
dcb0e9a16ffcf0151b712d5202a697f3,HP Park Plaza,8.0,Great location,The location is super,The stuff are always look grumpy and upset and need to be trained to have smile on their faces . I saw nothing negative from them beside grumpy faces and if they ask them for help they were helpful .,2,September 2023,Double Room,Couple,4,Śródmieście,Sweden,2023-09-01,9,Autumn,0,0.5994,0.8125,0.7059500000000001
8cbf66306967544d42b6302a63b987dd,HP Park Plaza,10.0,Will be back soon thank you to all the hotel team,Perfect location for visiting the Bosch plant and perfect stay would visit again with wife next time as the city is lovely,,3,September 2023,Single Room,Solo traveller,4,Śródmieście,United Kingdom,2023-09-01,9,Autumn,0,0.9042,0.0,0.4521
bd40a3eebff0aeddb0d2c4b6211ad74a,HP Park Plaza,10.0,Perfect comfortable stay in the hart of the city,"We came back because we liked it before. Can confirm it’s excellent !
We like the location, comfy rooms and absolutely the friendly and professional staff!",,1,October 2023,Double Room,Couple,4,Śródmieście,Poland,2023-10-01,10,Autumn,1,0.9195,0.0,0.45975
7873fcc0737b3ea96c0d0b66ddc024ee,HP Park Plaza,8.0,In general it is ok just stuff need to little nicer,I lost my shaving machine they gave it back .,I left a bottle of wine in hotel they didn’t give it back,2,September 2023,Double Room,Couple,4,Śródmieście,Sweden,2023-09-01,9,Autumn,0,-0.3182,0.0,-0.1591
97f5acbd5c88b9f7be8d798246b1f3ae,HP Park Plaza,9.0,In general they are good and I might stay there again in future,It is nice and modern with great place,The stuff need little smile they all look grumpy,2,September 2023,Double Room,Couple,4,Śródmieście,Sweden,2023-09-01,9,Autumn,0,0.7845,0.2975,0.5409999999999999
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,Room was large and well appointed. The view of the river was an added bonus. Breakfast was good and and had a large choice of items. Staff were friendly.,Music from the club opposite could be heard from the room until the early hours of the morning on Friday and Saturday which would not be good for a light sleeper.,7,September 2023,Single Room,Group,4,Śródmieście,Malta,2023-09-01,9,Autumn,0,0.8934,-0.3412,0.2761
758abbf125b6233da81cf5c96220818e,HP Park Plaza,8.0,nice city,"nice location, close to the city centre","stuff at the reception at arrival, asked to pay in advance?! we always pay on the day we check out. and we have to ask for slippers, although it was stated that they were in the room",4,September 2023,Twin Room,Group,4,Śródmieście,Croatia,2023-09-01,9,Autumn,0,0.4215,-0.2714,0.07505
d3351accfb2cbd0fea06efe3a4e17a0e,HP Park Plaza,7.0,Weekend break in Wroclaw,Good location,"Checking in could have been better, rooms dated and the bar area could be improved",4,September 2023,Double Room,Family,4,Śródmieście,United Kingdom,2023-09-01,9,Autumn,0,0.4404,0.7184,0.5794
3cfbe61dc25e58b4f91dd47d12f6458a,HP Park Plaza,10.0,High quality hotel at a very reasonable price,Modern and clean. Great amenities. Location only 10 minutes walk to main square.,Nothing.,1,September 2023,Standard Plus,Solo traveller,4,Śródmieście,United Kingdom,2023-09-01,9,Autumn,0,0.7783,0.0,0.38915
e3db9c0db65b2c451fbaa78a7dced105,HP Park Plaza,8.0,Very pleasant,"Very nice, lovely outside terrace and friendly staff 😊",Not much,1,September 2023,Double Room,Couple,4,Śródmieście,United Kingdom,2023-09-01,9,Autumn,0,0.8852,0.0,0.4426
d3351accfb2cbd0fea06efe3a4e17a0e,HP Park Plaza,7.0,Weekend break in Wroclaw,"Good location to the City Centre, few bakeries and shops across the road which were handy for essentials","The girl at check in wasn't pleasant, we arrived at 1am so maybe she was tierd, looked annoyed. The bathroom tap was hanging off the wall for the bath and there was mould on the ceiling",4,September 2023,Twin Room,Family,4,Śródmieście,United Kingdom,2023-09-01,9,Autumn,0,0.4404,-0.6488,-0.10420000000000001
cc2b74ccb214571cc69bce3e48ac9269,HP Park Plaza,8.0,Good,"Good location , clean room, they are dog friendly .","The breakfast wasn’t the best . The coffee was really bad , the fruits weren’t fresh. For a four stars hotel , I would expect something better. Many employees couldn’t speak English (mostly the receptionists could do it ).",2,September 2023,Double Room,Couple,4,Śródmieście,Germany,2023-09-01,9,Autumn,0,0.8316,0.6815,0.7565500000000001
e59e6082916aa50dcd9e9964731e924d,HP Park Plaza,10.0,Excellent place to stay,"Excenllent place to stay - very good location, enough parking places, very friendly and helpful staff, big breakfast choice, clean room - everything you may wish during your stay. Will definitely stay there again.",,1,August 2023,Studio,Family,4,Śródmieście,Latvia,2023-08-01,8,Summer,0,0.9505,0.0,0.47525
b95de48a209f12b19d8a2e2d5d314cef,HP Park Plaza,9.0,Great location for a short stay.,The Hotel is a stone's throw from Vroclaw Center. It took us only 15 min walking to get there. The rooms were clean and the beds were comfortable. The breakfast was good.,"The gym is just a room with a few gym pieces of equipment and the spa is just a sauna. Breakfast was good, but it was expensive. The AC in the room couldn't heat up the room to more than 18C.",2,August 2023,Double Room,Family,4,Śródmieście,United Kingdom,2023-08-01,8,Summer,0,0.836,0.2382,0.5371
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,Very nice,,1,August 2023,Double Room,Couple,4,Śródmieście,United States,2023-08-01,8,Summer,0,0.4754,0.0,0.2377
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,GOOD LOCATION OF THE HOTEL WITH EASY ACCESS TO THE CENTER ON WALK. PUBLIC TRANSPORT STOPS IN FRONT OF THE HOTEL. POSSIBILITY OF PARKING. VERY DELICIOUS AND VARIED BREAKFAST.,,2,August 2023,Twin Room,Family,4,Śródmieście,Czech Republic,2023-08-01,8,Summer,0,0.8479,0.0,0.42395
a923ccae8ff173139642850194dfff70,HP Park Plaza,9.0,Superb,Location,No windows to open in any rooms,3,August 2023,Double Room,Group,4,Śródmieście,Ireland,2023-08-01,8,Summer,0,0.0,-0.296,-0.148
4ff1884899c3f07f411713e99ea6f54b,HP Park Plaza,10.0,Exceptional,Everything was great about this hotel the breakfast was a big choice and well presented and the rooms were comfortable and clean.,One minor point was that a screw was missing from the shower bracket so it wasn't pointing straight at you but it was easy enough to just hold the shower head instead.,2,August 2023,Twin Room,Group,4,Śródmieście,United Kingdom,2023-08-01,8,Summer,0,0.9042,0.4053,0.6547499999999999
d1e7c077b80b6108edd8f5963c0e5662,HP Park Plaza,9.0,Location + Staff + food = perfection,Location is the best. Variety of choices for breakfast.,Breakfast time - sometimes guests must to eat before 6:30 and not starving the whole day,3,August 2023,Twin Room,Solo traveller,4,Śródmieście,United States,2023-08-01,8,Summer,0,0.6369,0.3252,0.48105
ed6bd189d65a486ff1369be23508a787,HP Park Plaza,9.0,"Excellent aloe for money , great location , lovely and clean","The location
Views
Pizza place across the Road
Staff are very helpful
Very clean
Clean towels and big pillows if needed
The little gnome at the entrance
Excellent value for money
Easy to walk to the square","Old and dated rooms need refurbished
Bed not comfortable",4,August 2023,Twin Room,Family,4,Śródmieście,United Kingdom,2023-08-01,8,Summer,0,0.954,-0.4023,0.27585
